run,model_link,index,sim_sec,count,stopped_count,mean_speed_kph
reference,FW_E,0,2550.0,44.0,0.0,83.132893
reference,FW_E,1,900.0,30.0,0.0,103.658045
reference,FW_E,1,930.0,24.0,0.0,106.331667
reference,FW_E,1,960.0,33.0,0.0,109.680645
reference,FW_E,1,990.0,21.0,0.0,113.521182
reference,FW_E,1,1020.0,25.0,0.0,108.040339
reference,FW_E,1,1050.0,27.0,0.0,108.922468
reference,FW_E,1,1080.0,35.0,0.0,94.126899
reference,FW_E,1,1110.0,41.0,0.0,82.496464
reference,FW_E,1,1140.0,30.0,0.0,101.353932
reference,FW_E,1,1170.0,30.0,0.0,110.280072
reference,FW_E,1,1200.0,37.0,0.0,99.847018
reference,FW_E,1,1230.0,22.0,0.0,108.6596
reference,FW_E,1,1260.0,36.0,0.0,97.911279
reference,FW_E,1,1290.0,36.0,0.0,106.000862
reference,FW_E,1,1320.0,27.0,0.0,112.775525
reference,FW_E,1,1350.0,38.0,0.0,90.268885
reference,FW_E,1,1380.0,33.0,0.0,103.695034
reference,FW_E,1,1410.0,33.0,0.0,104.903931
reference,FW_E,1,1440.0,31.0,0.0,94.058209
reference,FW_E,1,1470.0,35.0,0.0,101.845007
reference,FW_E,1,1500.0,29.0,0.0,98.748965
reference,FW_E,1,1530.0,35.0,0.0,103.612641
reference,FW_E,1,1560.0,36.0,0.0,102.255965
reference,FW_E,1,1590.0,34.0,0.0,106.457987
reference,FW_E,1,1620.0,35.0,0.0,99.44243
reference,FW_E,1,1650.0,31.0,0.0,100.643411
reference,FW_E,1,1680.0,37.0,0.0,99.251146
reference,FW_E,1,1710.0,32.0,0.0,111.737436
reference,FW_E,1,1740.0,33.0,0.0,100.942061
reference,FW_E,1,1770.0,34.0,0.0,103.545576
reference,FW_E,1,1800.0,37.0,0.0,97.586416
reference,FW_E,1,1830.0,49.0,0.0,95.848974
reference,FW_E,1,1860.0,27.0,0.0,104.96856
reference,FW_E,1,1890.0,38.0,0.0,98.062126
reference,FW_E,1,1920.0,31.0,0.0,105.072262
reference,FW_E,1,1950.0,34.0,0.0,99.653709
reference,FW_E,1,1980.0,43.0,0.0,93.811723
reference,FW_E,1,2010.0,37.0,0.0,103.722288
reference,FW_E,1,2040.0,35.0,0.0,108.570979
reference,FW_E,1,2070.0,34.0,0.0,101.743142
reference,FW_E,1,2100.0,37.0,0.0,104.596581
reference,FW_E,1,2130.0,35.0,0.0,98.020376
reference,FW_E,1,2160.0,29.0,0.0,104.342579
reference,FW_E,1,2190.0,40.0,0.0,91.859079
reference,FW_E,1,2220.0,43.0,0.0,87.993963
reference,FW_E,1,2250.0,36.0,0.0,102.272396
reference,FW_E,1,2280.0,39.0,0.0,97.308068
reference,FW_E,1,2310.0,26.0,0.0,113.823285
reference,FW_E,1,2340.0,36.0,0.0,97.782149
reference,FW_E,1,2370.0,30.0,0.0,97.664289
reference,FW_E,1,2400.0,43.0,0.0,88.764139
reference,FW_E,1,2430.0,53.0,0.0,79.196142
reference,FW_E,1,2460.0,62.0,5.0,50.680681
reference,FW_E,1,2490.0,89.0,19.0,28.816533
reference,FW_E,1,2520.0,129.0,41.0,17.860076
reference,FW_E,1,2550.0,125.0,28.0,17.800319
reference,FW_E,2,900.0,17.0,0.0,112.748015
reference,FW_E,2,930.0,26.0,0.0,115.042476
reference,FW_E,2,960.0,31.0,0.0,110.712312
reference,FW_E,2,990.0,29.0,0.0,111.690198
reference,FW_E,2,1020.0,22.0,0.0,117.922879
reference,FW_E,2,1050.0,21.0,0.0,115.211338
reference,FW_E,2,1080.0,19.0,0.0,114.95716
reference,FW_E,2,1110.0,34.0,0.0,94.758896
reference,FW_E,2,1140.0,39.0,0.0,101.649121
reference,FW_E,2,1170.0,30.0,0.0,99.987316
reference,FW_E,2,1200.0,29.0,0.0,108.855768
reference,FW_E,2,1230.0,37.0,0.0,105.907555
reference,FW_E,2,1260.0,31.0,0.0,110.289733
reference,FW_E,2,1290.0,38.0,0.0,108.262946
reference,FW_E,2,1320.0,46.0,0.0,99.830474
reference,FW_E,2,1350.0,23.0,0.0,72.058191
reference,FW_E,2,1380.0,33.0,0.0,115.356967
reference,FW_E,2,1410.0,31.0,0.0,111.8685
reference,FW_E,2,1440.0,21.0,0.0,117.157052
reference,FW_E,2,1470.0,35.0,0.0,103.785738
reference,FW_E,2,1500.0,36.0,0.0,78.90816
reference,FW_E,2,1530.0,36.0,0.0,110.329174
reference,FW_E,2,1560.0,33.0,0.0,108.247118
reference,FW_E,2,1590.0,27.0,0.0,106.974205
reference,FW_E,2,1620.0,30.0,0.0,108.558082
reference,FW_E,2,1650.0,35.0,0.0,105.503922
reference,FW_E,2,1680.0,32.0,0.0,103.996416
reference,FW_E,2,1710.0,36.0,0.0,106.628481
reference,FW_E,2,1740.0,27.0,0.0,114.639966
reference,FW_E,2,1770.0,29.0,0.0,110.310042
reference,FW_E,2,1800.0,29.0,0.0,109.482317
reference,FW_E,2,1830.0,36.0,0.0,105.254756
reference,FW_E,2,1860.0,40.0,0.0,105.757729
reference,FW_E,2,1890.0,34.0,0.0,111.416697
reference,FW_E,2,1920.0,35.0,0.0,106.517042
reference,FW_E,2,1950.0,28.0,0.0,112.596633
reference,FW_E,2,1980.0,40.0,0.0,102.55299
reference,FW_E,2,2010.0,41.0,0.0,85.732517
reference,FW_E,2,2040.0,55.0,1.0,75.514163
reference,FW_E,2,2070.0,59.0,2.0,53.562377
reference,FW_E,2,2100.0,62.0,1.0,67.144443
reference,FW_E,2,2130.0,48.0,1.0,61.808664
reference,FW_E,2,2160.0,61.0,2.0,57.871173
reference,FW_E,2,2190.0,45.0,0.0,75.630878
reference,FW_E,2,2220.0,49.0,0.0,69.563077
reference,FW_E,2,2250.0,61.0,4.0,55.673301
reference,FW_E,2,2280.0,68.0,9.0,36.415513
reference,FW_E,2,2310.0,83.0,7.0,37.623133
reference,FW_E,2,2340.0,97.0,19.0,22.427784
reference,FW_E,2,2370.0,136.0,38.0,21.304913
reference,FW_E,2,2400.0,141.0,31.0,16.864378
reference,FW_E,2,2430.0,159.0,46.0,12.438725
reference,FW_E,2,2460.0,172.0,57.0,11.373048
reference,FW_E,2,2490.0,172.0,48.0,12.461324
reference,FW_E,2,2520.0,162.0,42.0,13.232564
reference,FW_E,2,2550.0,182.0,50.0,10.868444
reference,FW_E,3,900.0,24.0,0.0,118.08361
reference,FW_E,3,930.0,24.0,0.0,111.361721
reference,FW_E,3,960.0,23.0,0.0,112.668817
reference,FW_E,3,990.0,37.0,0.0,109.92637
reference,FW_E,3,1020.0,27.0,0.0,115.039136
reference,FW_E,3,1050.0,25.0,0.0,113.91045
reference,FW_E,3,1080.0,28.0,0.0,112.982085
reference,FW_E,3,1110.0,22.0,0.0,116.102239
reference,FW_E,3,1140.0,33.0,0.0,104.427335
reference,FW_E,3,1170.0,37.0,0.0,69.739384
reference,FW_E,3,1200.0,42.0,0.0,72.775475
reference,FW_E,3,1230.0,47.0,0.0,86.030054
reference,FW_E,3,1260.0,36.0,2.0,66.662225
reference,FW_E,3,1290.0,47.0,0.0,71.695906
reference,FW_E,3,1320.0,43.0,0.0,76.883328
reference,FW_E,3,1350.0,37.0,0.0,93.752937
reference,FW_E,3,1380.0,28.0,0.0,108.344384
reference,FW_E,3,1410.0,28.0,0.0,114.23771
reference,FW_E,3,1440.0,30.0,0.0,111.611707
reference,FW_E,3,1470.0,22.0,0.0,111.346174
reference,FW_E,3,1500.0,38.0,0.0,108.248893
reference,FW_E,3,1530.0,27.0,0.0,110.055643
reference,FW_E,3,1560.0,33.0,0.0,113.203461
reference,FW_E,3,1590.0,34.0,0.0,103.25941
reference,FW_E,3,1620.0,30.0,0.0,106.897184
reference,FW_E,3,1650.0,25.0,0.0,114.565692
reference,FW_E,3,1680.0,22.0,0.0,115.050824
reference,FW_E,3,1710.0,38.0,1.0,98.102125
reference,FW_E,3,1740.0,39.0,0.0,107.192903
reference,FW_E,3,1770.0,30.0,0.0,112.020966
reference,FW_E,3,1800.0,36.0,0.0,111.994039
reference,FW_E,3,1830.0,34.0,0.0,109.531391
reference,FW_E,3,1860.0,47.0,0.0,104.799972
reference,FW_E,3,1890.0,33.0,0.0,75.986504
reference,FW_E,3,1920.0,36.0,0.0,99.705053
reference,FW_E,3,1950.0,39.0,0.0,104.158156
reference,FW_E,3,1980.0,25.0,0.0,117.41161
reference,FW_E,3,2010.0,34.0,0.0,88.892537
reference,FW_E,3,2040.0,39.0,0.0,89.651508
reference,FW_E,3,2070.0,41.0,0.0,82.610873
reference,FW_E,3,2100.0,56.0,1.0,67.233099
reference,FW_E,3,2130.0,82.0,5.0,43.149157
reference,FW_E,3,2160.0,86.0,8.0,29.410876
reference,FW_E,3,2190.0,123.0,23.0,23.552656
reference,FW_E,3,2220.0,143.0,31.0,17.722765
reference,FW_E,3,2250.0,147.0,35.0,14.892982
reference,FW_E,3,2280.0,157.0,44.0,13.702975
reference,FW_E,3,2310.0,166.0,46.0,11.273029
reference,FW_E,3,2340.0,174.0,46.0,11.746728
reference,FW_E,3,2370.0,166.0,42.0,11.735587
reference,FW_E,3,2400.0,178.0,49.0,10.477528
reference,FW_E,3,2430.0,190.0,54.0,9.294375
reference,FW_E,3,2460.0,195.0,69.0,8.199184
reference,FW_E,3,2490.0,177.0,53.0,11.034739
reference,FW_E,3,2520.0,176.0,49.0,11.145213
reference,FW_E,3,2550.0,168.0,33.0,11.99131
reference,FW_E,4,900.0,15.0,0.0,115.44713
reference,FW_E,4,930.0,15.0,0.0,115.617885
reference,FW_E,4,960.0,32.0,0.0,106.112169
reference,FW_E,4,990.0,23.0,0.0,112.339673
reference,FW_E,4,1020.0,24.0,0.0,115.637411
reference,FW_E,4,1050.0,24.0,0.0,116.155807
reference,FW_E,4,1080.0,25.0,0.0,115.249109
reference,FW_E,4,1110.0,20.0,0.0,117.887491
reference,FW_E,4,1140.0,25.0,0.0,113.705747
reference,FW_E,4,1170.0,34.0,0.0,111.917275
reference,FW_E,4,1200.0,33.0,0.0,110.631042
reference,FW_E,4,1230.0,25.0,0.0,106.769565
reference,FW_E,4,1260.0,40.0,0.0,94.023799
reference,FW_E,4,1290.0,25.0,0.0,102.731981
reference,FW_E,4,1320.0,44.0,0.0,87.094761
reference,FW_E,4,1350.0,47.0,0.0,91.801891
reference,FW_E,4,1380.0,40.0,0.0,93.381542
reference,FW_E,4,1410.0,36.0,0.0,105.706964
reference,FW_E,4,1440.0,31.0,0.0,106.399408
reference,FW_E,4,1470.0,26.0,0.0,113.552652
reference,FW_E,4,1500.0,25.0,0.0,110.310492
reference,FW_E,4,1530.0,32.0,0.0,113.868546
reference,FW_E,4,1560.0,31.0,0.0,115.603146
reference,FW_E,4,1590.0,26.0,0.0,113.124803
reference,FW_E,4,1620.0,36.0,0.0,106.226438
reference,FW_E,4,1650.0,38.0,0.0,90.301018
reference,FW_E,4,1680.0,44.0,0.0,93.171809
reference,FW_E,4,1710.0,26.0,0.0,114.52962
reference,FW_E,4,1740.0,31.0,0.0,111.406104
reference,FW_E,4,1770.0,36.0,0.0,102.49466
reference,FW_E,4,1800.0,31.0,0.0,110.101625
reference,FW_E,4,1830.0,28.0,0.0,111.5832
reference,FW_E,4,1860.0,30.0,0.0,104.71235
reference,FW_E,4,1890.0,38.0,0.0,84.988786
reference,FW_E,4,1920.0,48.0,0.0,87.438878
reference,FW_E,4,1950.0,73.0,10.0,48.499306
reference,FW_E,4,1980.0,105.0,21.0,27.606136
reference,FW_E,4,2010.0,106.0,17.0,27.182108
reference,FW_E,4,2040.0,121.0,27.0,17.736538
reference,FW_E,4,2070.0,141.0,31.0,17.601653
reference,FW_E,4,2100.0,154.0,48.0,13.831896
reference,FW_E,4,2130.0,152.0,37.0,15.674906
reference,FW_E,4,2160.0,166.0,40.0,12.161014
reference,FW_E,4,2190.0,169.0,46.0,12.642765
reference,FW_E,4,2220.0,167.0,51.0,11.96458
reference,FW_E,4,2250.0,180.0,49.0,10.747489
reference,FW_E,4,2280.0,189.0,63.0,8.910344
reference,FW_E,4,2310.0,194.0,65.0,9.644561
reference,FW_E,4,2340.0,180.0,51.0,10.99078
reference,FW_E,4,2370.0,177.0,52.0,11.242691
reference,FW_E,4,2400.0,174.0,46.0,12.270729
reference,FW_E,4,2430.0,173.0,54.0,11.577701
reference,FW_E,4,2460.0,155.0,33.0,14.629212
reference,FW_E,4,2490.0,176.0,48.0,10.653951
reference,FW_E,4,2520.0,174.0,55.0,11.31932
reference,FW_E,4,2550.0,172.0,48.0,10.275718
reference,FW_E,5,900.0,21.0,0.0,118.839323
reference,FW_E,5,930.0,27.0,0.0,114.822848
reference,FW_E,5,960.0,20.0,0.0,112.818195
reference,FW_E,5,990.0,29.0,0.0,119.993711
reference,FW_E,5,1020.0,43.0,0.0,111.828537
reference,FW_E,5,1050.0,25.0,0.0,116.034649
reference,FW_E,5,1080.0,18.0,0.0,116.15864
reference,FW_E,5,1110.0,24.0,0.0,113.262996
reference,FW_E,5,1140.0,21.0,0.0,110.307597
reference,FW_E,5,1170.0,25.0,0.0,111.005894
reference,FW_E,5,1200.0,18.0,0.0,116.973617
reference,FW_E,5,1230.0,28.0,0.0,109.83574
reference,FW_E,5,1260.0,29.0,0.0,106.313765
reference,FW_E,5,1290.0,39.0,0.0,76.517863
reference,FW_E,5,1320.0,29.0,0.0,104.839675
reference,FW_E,5,1350.0,38.0,0.0,104.882279
reference,FW_E,5,1380.0,35.0,0.0,111.33842
reference,FW_E,5,1410.0,31.0,0.0,111.253347
reference,FW_E,5,1440.0,31.0,0.0,111.714911
reference,FW_E,5,1470.0,34.0,0.0,110.993224
reference,FW_E,5,1500.0,18.0,0.0,117.465453
reference,FW_E,5,1530.0,32.0,0.0,113.102063
reference,FW_E,5,1560.0,31.0,0.0,109.433062
reference,FW_E,5,1590.0,39.0,0.0,112.038088
reference,FW_E,5,1620.0,26.0,0.0,112.93196
reference,FW_E,5,1650.0,26.0,0.0,109.320888
reference,FW_E,5,1680.0,24.0,0.0,106.500105
reference,FW_E,5,1710.0,30.0,0.0,106.02888
reference,FW_E,5,1740.0,38.0,0.0,105.118077
reference,FW_E,5,1770.0,45.0,0.0,80.957085
reference,FW_E,5,1800.0,70.0,11.0,35.962353
reference,FW_E,5,1830.0,95.0,13.0,29.825075
reference,FW_E,5,1860.0,107.0,26.0,24.232983
reference,FW_E,5,1890.0,129.0,28.0,22.042084
reference,FW_E,5,1920.0,155.0,45.0,14.270771
reference,FW_E,5,1950.0,150.0,35.0,14.585811
reference,FW_E,5,1980.0,148.0,39.0,14.978173
reference,FW_E,5,2010.0,164.0,44.0,11.638625
reference,FW_E,5,2040.0,166.0,35.0,12.687111
reference,FW_E,5,2070.0,169.0,49.0,11.242364
reference,FW_E,5,2100.0,166.0,34.0,12.225433
reference,FW_E,5,2130.0,180.0,50.0,9.687892
reference,FW_E,5,2160.0,182.0,56.0,9.743567
reference,FW_E,5,2190.0,172.0,54.0,10.343193
reference,FW_E,5,2220.0,175.0,60.0,10.247127
reference,FW_E,5,2250.0,173.0,51.0,11.492935
reference,FW_E,5,2280.0,169.0,46.0,11.426729
reference,FW_E,5,2310.0,163.0,46.0,12.005658
reference,FW_E,5,2340.0,170.0,43.0,11.6932
reference,FW_E,5,2370.0,173.0,53.0,11.059329
reference,FW_E,5,2400.0,180.0,51.0,10.325934
reference,FW_E,5,2430.0,175.0,48.0,10.597766
reference,FW_E,5,2460.0,188.0,61.0,9.412777
reference,FW_E,5,2490.0,180.0,49.0,10.269834
reference,FW_E,5,2520.0,180.0,59.0,10.00416
reference,FW_E,5,2550.0,189.0,67.0,8.901835
reference,FW_E,6,900.0,22.0,0.0,117.304209
reference,FW_E,6,930.0,12.0,0.0,116.387607
reference,FW_E,6,960.0,13.0,0.0,119.084967
reference,FW_E,6,990.0,26.0,0.0,115.519348
reference,FW_E,6,1020.0,16.0,0.0,114.816688
reference,FW_E,6,1050.0,30.0,0.0,111.272653
reference,FW_E,6,1080.0,22.0,0.0,115.307919
reference,FW_E,6,1110.0,28.0,0.0,118.300728
reference,FW_E,6,1140.0,21.0,0.0,112.191446
reference,FW_E,6,1170.0,21.0,0.0,111.769055
reference,FW_E,6,1200.0,33.0,0.0,115.385168
reference,FW_E,6,1230.0,28.0,0.0,118.313336
reference,FW_E,6,1260.0,25.0,0.0,114.804738
reference,FW_E,6,1290.0,31.0,0.0,104.29533
reference,FW_E,6,1320.0,32.0,0.0,106.634306
reference,FW_E,6,1350.0,28.0,0.0,114.266231
reference,FW_E,6,1380.0,44.0,0.0,92.545483
reference,FW_E,6,1410.0,41.0,0.0,97.619654
reference,FW_E,6,1440.0,37.0,0.0,112.221353
reference,FW_E,6,1470.0,26.0,0.0,110.81841
reference,FW_E,6,1500.0,31.0,0.0,107.577337
reference,FW_E,6,1530.0,25.0,0.0,110.543706
reference,FW_E,6,1560.0,35.0,0.0,85.889732
reference,FW_E,6,1590.0,54.0,4.0,50.671662
reference,FW_E,6,1620.0,81.0,18.0,31.249498
reference,FW_E,6,1650.0,98.0,15.0,26.236849
reference,FW_E,6,1680.0,107.0,15.0,27.223002
reference,FW_E,6,1710.0,119.0,14.0,25.359195
reference,FW_E,6,1740.0,135.0,25.0,16.557035
reference,FW_E,6,1770.0,158.0,33.0,13.187491
reference,FW_E,6,1800.0,158.0,43.0,13.731785
reference,FW_E,6,1830.0,161.0,37.0,12.234609
reference,FW_E,6,1860.0,166.0,41.0,12.916399
reference,FW_E,6,1890.0,174.0,38.0,12.524699
reference,FW_E,6,1920.0,166.0,46.0,10.688408
reference,FW_E,6,1950.0,175.0,45.0,10.949019
reference,FW_E,6,1980.0,178.0,39.0,11.480267
reference,FW_E,6,2010.0,181.0,50.0,10.511789
reference,FW_E,6,2040.0,180.0,63.0,10.838664
reference,FW_E,6,2070.0,178.0,58.0,10.890423
reference,FW_E,6,2100.0,181.0,57.0,9.779122
reference,FW_E,6,2130.0,178.0,49.0,10.696218
reference,FW_E,6,2160.0,175.0,40.0,11.639007
reference,FW_E,6,2190.0,173.0,46.0,11.556011
reference,FW_E,6,2220.0,173.0,51.0,10.643933
reference,FW_E,6,2250.0,176.0,56.0,10.499587
reference,FW_E,6,2280.0,172.0,48.0,11.091804
reference,FW_E,6,2310.0,184.0,58.0,8.877731
reference,FW_E,6,2340.0,177.0,53.0,10.998793
reference,FW_E,6,2370.0,182.0,46.0,10.342493
reference,FW_E,6,2400.0,179.0,42.0,11.730988
reference,FW_E,6,2430.0,174.0,48.0,10.156707
reference,FW_E,6,2460.0,175.0,57.0,9.987648
reference,FW_E,6,2490.0,180.0,55.0,10.080367
reference,FW_E,6,2520.0,188.0,81.0,9.392921
reference,FW_E,6,2550.0,193.0,71.0,8.542894
reference,FW_E,7,900.0,27.0,0.0,111.450834
reference,FW_E,7,930.0,21.0,0.0,114.084065
reference,FW_E,7,960.0,25.0,0.0,114.525402
reference,FW_E,7,990.0,19.0,0.0,113.761482
reference,FW_E,7,1020.0,32.0,0.0,111.012719
reference,FW_E,7,1050.0,37.0,0.0,106.922744
reference,FW_E,7,1080.0,33.0,0.0,100.953712
reference,FW_E,7,1110.0,20.0,0.0,112.711853
reference,FW_E,7,1140.0,21.0,0.0,112.179868
reference,FW_E,7,1170.0,22.0,0.0,116.548795
reference,FW_E,7,1200.0,28.0,0.0,110.039427
reference,FW_E,7,1230.0,22.0,0.0,112.562692
reference,FW_E,7,1260.0,29.0,0.0,112.895148
reference,FW_E,7,1290.0,23.0,0.0,106.892571
reference,FW_E,7,1320.0,30.0,0.0,109.687069
reference,FW_E,7,1350.0,29.0,0.0,108.117314
reference,FW_E,7,1380.0,36.0,0.0,96.113957
reference,FW_E,7,1410.0,59.0,5.0,66.009198
reference,FW_E,7,1440.0,83.0,12.0,36.88788
reference,FW_E,7,1470.0,108.0,16.0,20.714376
reference,FW_E,7,1500.0,122.0,26.0,19.151027
reference,FW_E,7,1530.0,138.0,27.0,14.282184
reference,FW_E,7,1560.0,145.0,37.0,14.821069
reference,FW_E,7,1590.0,152.0,37.0,14.430845
reference,FW_E,7,1620.0,140.0,36.0,15.596236
reference,FW_E,7,1650.0,143.0,36.0,16.757336
reference,FW_E,7,1680.0,148.0,34.0,13.986017
reference,FW_E,7,1710.0,160.0,53.0,10.58389
reference,FW_E,7,1740.0,156.0,42.0,12.009458
reference,FW_E,7,1770.0,149.0,41.0,12.419971
reference,FW_E,7,1800.0,154.0,37.0,14.309869
reference,FW_E,7,1830.0,152.0,42.0,12.623928
reference,FW_E,7,1860.0,154.0,39.0,13.329598
reference,FW_E,7,1890.0,157.0,44.0,11.68729
reference,FW_E,7,1920.0,159.0,51.0,10.072496
reference,FW_E,7,1950.0,158.0,52.0,12.289637
reference,FW_E,7,1980.0,154.0,50.0,11.827815
reference,FW_E,7,2010.0,159.0,39.0,13.051176
reference,FW_E,7,2040.0,158.0,45.0,12.387112
reference,FW_E,7,2070.0,155.0,46.0,12.855229
reference,FW_E,7,2100.0,158.0,45.0,12.633062
reference,FW_E,7,2130.0,154.0,49.0,11.973077
reference,FW_E,7,2160.0,154.0,55.0,11.75448
reference,FW_E,7,2190.0,160.0,39.0,13.443934
reference,FW_E,7,2220.0,157.0,54.0,11.008471
reference,FW_E,7,2250.0,164.0,56.0,10.87446
reference,FW_E,7,2280.0,175.0,62.0,11.285286
reference,FW_E,7,2310.0,172.0,59.0,11.661645
reference,FW_E,7,2340.0,179.0,68.0,9.445165
reference,FW_E,7,2370.0,176.0,66.0,11.389183
reference,FW_E,7,2400.0,187.0,65.0,9.316716
reference,FW_E,7,2430.0,189.0,82.0,8.822522
reference,FW_E,7,2460.0,192.0,93.0,8.318494
reference,FW_E,7,2490.0,188.0,79.0,9.997026
reference,FW_E,7,2520.0,189.0,73.0,8.556052
reference,FW_E,7,2550.0,182.0,74.0,8.011089
reference,FW_E,8,900.0,19.0,0.0,112.109208
reference,FW_E,8,930.0,25.0,0.0,99.40258
reference,FW_E,8,960.0,16.0,0.0,114.408326
reference,FW_E,8,990.0,17.0,0.0,109.622152
reference,FW_E,8,1020.0,24.0,0.0,93.144358
reference,FW_E,8,1050.0,15.0,0.0,105.592514
reference,FW_E,8,1080.0,40.0,0.0,81.270579
reference,FW_E,8,1110.0,40.0,7.0,68.43751
reference,FW_E,8,1140.0,47.0,6.0,63.985356
reference,FW_E,8,1170.0,43.0,3.0,63.491411
reference,FW_E,8,1200.0,48.0,9.0,47.232095
reference,FW_E,8,1230.0,68.0,7.0,58.094452
reference,FW_E,8,1260.0,61.0,9.0,35.124409
reference,FW_E,8,1290.0,71.0,15.0,34.351811
reference,FW_E,8,1320.0,78.0,23.0,31.349131
reference,FW_E,8,1350.0,99.0,17.0,28.49207
reference,FW_E,8,1380.0,109.0,33.0,21.16443
reference,FW_E,8,1410.0,116.0,32.0,18.394482
reference,FW_E,8,1440.0,113.0,32.0,21.677525
reference,FW_E,8,1470.0,105.0,22.0,23.048723
reference,FW_E,8,1500.0,97.0,15.0,22.473518
reference,FW_E,8,1530.0,89.0,21.0,24.758971
reference,FW_E,8,1560.0,98.0,18.0,23.156728
reference,FW_E,8,1590.0,97.0,28.0,20.959381
reference,FW_E,8,1620.0,108.0,31.0,18.989386
reference,FW_E,8,1650.0,108.0,32.0,20.213915
reference,FW_E,8,1680.0,101.0,29.0,18.275907
reference,FW_E,8,1710.0,99.0,29.0,14.061936
reference,FW_E,8,1740.0,114.0,29.0,23.609707
reference,FW_E,8,1770.0,112.0,33.0,18.107544
reference,FW_E,8,1800.0,107.0,29.0,16.621786
reference,FW_E,8,1830.0,104.0,29.0,17.149622
reference,FW_E,8,1860.0,104.0,31.0,15.962072
reference,FW_E,8,1890.0,109.0,41.0,15.587902
reference,FW_E,8,1920.0,114.0,35.0,15.58287
reference,FW_E,8,1950.0,115.0,25.0,14.161785
reference,FW_E,8,1980.0,119.0,45.0,15.120793
reference,FW_E,8,2010.0,118.0,42.0,16.271279
reference,FW_E,8,2040.0,121.0,41.0,13.68473
reference,FW_E,8,2070.0,128.0,47.0,15.124473
reference,FW_E,8,2100.0,135.0,53.0,14.434613
reference,FW_E,8,2130.0,138.0,48.0,12.322248
reference,FW_E,8,2160.0,150.0,54.0,12.846945
reference,FW_E,8,2190.0,154.0,60.0,12.197724
reference,FW_E,8,2220.0,154.0,72.0,10.083957
reference,FW_E,8,2250.0,152.0,84.0,8.832758
reference,FW_E,8,2280.0,147.0,71.0,7.626786
reference,FW_E,8,2310.0,159.0,75.0,8.290101
reference,FW_E,8,2340.0,167.0,84.0,8.95703
reference,FW_E,8,2370.0,170.0,85.0,7.680557
reference,FW_E,8,2400.0,172.0,78.0,9.290001
