sim_sec,interval_sec,total_signal_discharge,total_signal_discharge_rate_vph,urban_vehicles,boundary_vehicles,ramp_vehicles,mean_speed_kph
1,1.000000,0,0.000000,0,2,0,53.655251
15,15.000000,0,0.000000,0,31,0,57.074194
30,15.000000,0,0.000000,0,78,0,57.220383
45,15.000000,22,5280.000000,10,101,3,55.326558
60,15.000000,33,7920.000000,26,118,9,48.883600
75,15.000000,40,9600.000000,47,139,2,49.136134
90,15.000000,27,6480.000000,77,154,1,46.757025
105,15.000000,23,5520.000000,88,171,2,39.380718
120,15.000000,34,8160.000000,102,181,5,32.647101
135,15.000000,73,17520.000000,96,169,7,41.684379
150,15.000000,75,18000.000000,136,150,17,48.831003
165,15.000000,18,4320.000000,176,148,20,45.723104
180,15.000000,17,4080.000000,168,147,23,39.898819
195,15.000000,66,15840.000000,155,167,19,44.175991
210,15.000000,43,10320.000000,187,181,20,45.479431
225,15.000000,20,4800.000000,208,164,19,37.858003
240,15.000000,17,4080.000000,215,151,18,29.166902
255,15.000000,37,8880.000000,193,139,18,33.722933
270,15.000000,89,21360.000000,200,150,33,45.001239
285,15.000000,55,13200.000000,198,174,43,43.317582
300,15.000000,17,4080.000000,190,169,43,39.190989
315,15.000000,19,4560.000000,189,160,31,40.009744
330,15.000000,27,6480.000000,210,175,32,41.669807
345,15.000000,18,4320.000000,220,191,28,34.833535
360,15.000000,18,4320.000000,228,181,30,26.923350
375,15.000000,45,10800.000000,197,187,34,28.600139
390,15.000000,91,21840.000000,208,201,53,38.854641
405,15.000000,70,16800.000000,218,216,65,42.122660
420,15.000000,23,5520.000000,221,206,63,37.353860
435,15.000000,13,3120.000000,223,199,50,35.568402
450,15.000000,41,9840.000000,237,205,51,38.995939
465,15.000000,27,6480.000000,255,203,47,37.177522
480,15.000000,13,3120.000000,265,209,41,30.295022
495,15.000000,27,6480.000000,247,193,42,27.162295
510,15.000000,64,15360.000000,242,198,57,37.004918
525,15.000000,70,16800.000000,224,240,71,41.546669
540,15.000000,23,5520.000000,240,202,72,38.297220
555,15.000000,15,3600.000000,229,187,69,34.453839
570,15.000000,29,6960.000000,252,174,66,36.744281
585,15.000000,34,8160.000000,265,189,62,33.893096
600,15.000000,41,9840.000000,271,213,57,28.080362
615,15.000000,48,11520.000000,267,202,52,24.738796
630,15.000000,51,12240.000000,261,204,64,34.244508
645,15.000000,93,22320.000000,257,224,77,39.449796
660,15.000000,36,8640.000000,255,218,82,37.521304
675,15.000000,32,7680.000000,260,207,77,34.671252
690,15.000000,36,8640.000000,267,205,65,38.144178
705,15.000000,32,7680.000000,274,220,61,35.499202
720,15.000000,22,5280.000000,284,219,61,30.283092
735,15.000000,45,10800.000000,296,193,56,23.636064
750,15.000000,85,20400.000000,274,193,60,32.957236
765,15.000000,51,12240.000000,279,212,72,38.899462
780,15.000000,24,5760.000000,283,195,80,36.999825
795,15.000000,17,4080.000000,303,183,80,33.236360
810,15.000000,69,16560.000000,299,186,69,34.469982
825,15.000000,56,13440.000000,296,203,66,31.794177
840,15.000000,46,11040.000000,301,224,62,27.128118
855,15.000000,36,8640.000000,314,206,57,20.054179
870,15.000000,35,8400.000000,292,185,60,26.776412
885,15.000000,80,19200.000000,308,184,67,35.763370
900,15.000000,57,13680.000000,311,187,78,35.320394
