kind,id,dsd_no,sc_no,link,lane,speed_kph,p1_green,p2_green,p3_green,p4_green,offset,rate_vph,green_sec,metadata
vsl,RW_FW_W_S0,40,,26,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
vsl,RW_FW_W_S0,75,,26,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
vsl,RW_FW_W_S0,41,,26,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
vsl,RW_FW_W_S0,76,,26,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
vsl,RW_FW_W_S0,42,,26,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
vsl,RW_FW_W_S0,77,,26,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
vsl,RW_FW_W_S2,79,,26,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
vsl,RW_FW_W_S2,80,,26,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
vsl,RW_FW_W_S2,81,,26,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
vsl,RW_FW_W_S5,83,,26,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
vsl,RW_FW_W_S5,84,,26,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
vsl,RW_FW_W_S5,85,,26,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
vsl,RW_FW_W_S7,87,,120,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
vsl,RW_FW_W_S7,88,,120,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
vsl,RW_FW_W_S7,89,,120,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
vsl,RW_FW_W_S7,90,,120,4,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
vsl,RW_FW_W_S10,91,,120,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
vsl,RW_FW_W_S10,92,,120,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
vsl,RW_FW_W_S10,93,,120,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
vsl,RW_FW_W_S10,94,,120,4,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
vsl,RW_FW_W_S13,95,,120,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
vsl,RW_FW_W_S13,96,,120,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
vsl,RW_FW_W_S13,97,,120,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
vsl,RW_FW_W_S13,98,,120,4,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
vsl,RW_FW_W_S15,99,,120,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
vsl,RW_FW_W_S15,100,,120,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
vsl,RW_FW_W_S15,101,,120,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
vsl,RW_FW_W_S15,102,,120,4,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
vsl,RW_FW_W_S18,103,,120,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
vsl,RW_FW_W_S18,104,,120,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
vsl,RW_FW_W_S18,105,,120,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
vsl,RW_FW_W_S18,106,,120,4,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal,SC1,,1,,,,58.001,24.641,30.717,24.641,0.0,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1_SG1_W0,1,1,0,0,0,122.359,147.0,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1_SG2_W0,2,1,0,0,0,88.642,119.359,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1_SG3_W0,3,1,0,0,0,0.0,24.641,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1_SG4_W0,4,1,0,0,0,27.641,85.642,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1_SG5_W0,5,1,0,0,0,122.359,147.0,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1_SG6_W0,6,1,0,0,0,88.642,119.359,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1_SG7_W0,7,1,0,0,0,0.0,24.641,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1_SG8_W0,8,1,0,0,0,27.641,85.642,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal,SC5,,5,,,,28.0,22.667,64.666,22.667,93.75,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC5_SG1_W0,1,5,0,0,0,124.333,147.0,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC5_SG2_W0,2,5,0,0,0,56.667,121.333,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC5_SG3_W0,3,5,0,0,0,0.0,22.667,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC5_SG4_W0,4,5,0,0,0,25.667,53.667,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC5_SG5_W0,5,5,0,0,0,124.333,147.0,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC5_SG6_W0,6,5,0,0,0,56.667,121.333,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC5_SG7_W0,7,5,0,0,0,0.0,22.667,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC5_SG8_W0,8,5,0,0,0,25.667,53.667,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal,SC6,,6,,,,71.001,22.333,22.333,22.333,112.5,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC6_SG1_W0,1,6,0,0,0,124.667,147.0,,,112.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC6_SG2_W0,2,6,0,0,0,99.334,121.667,,,112.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC6_SG3_W0,3,6,0,0,0,0.0,22.333,,,112.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC6_SG4_W0,4,6,0,0,0,25.333,96.334,,,112.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC6_SG5_W0,5,6,0,0,0,124.667,147.0,,,112.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC6_SG6_W0,6,6,0,0,0,99.334,121.667,,,112.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC6_SG7_W0,7,6,0,0,0,0.0,22.333,,,112.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC6_SG8_W0,8,6,0,0,0,25.333,96.334,,,112.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal,SC7,,7,,,,41.0,23.0,0.0,77.0,131.25,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC7_SG1_W0,1,7,0,0,0,70.0,147.0,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC7_SG4_W0,4,7,0,0,0,26.0,67.0,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC7_SG7_W0,7,7,0,0,0,0.0,23.0,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC7_SG8_W0,8,7,0,0,0,26.0,67.0,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal,SC11,,11,,,,21.0,22.93,71.14,22.93,37.5,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC11_SG1_W0,1,11,0,0,0,124.07,147.0,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC11_SG2_W0,2,11,0,0,0,49.93,121.07,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC11_SG3_W0,3,11,0,0,0,0.0,22.93,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC11_SG4_W0,4,11,0,0,0,25.93,46.93,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC11_SG5_W0,5,11,0,0,0,124.07,147.0,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC11_SG6_W0,6,11,0,0,0,49.93,121.07,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC11_SG7_W0,7,11,0,0,0,0.0,22.93,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC11_SG8_W0,8,11,0,0,0,25.93,46.93,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal,SC12,,12,,,,63.001,28.978,22.978,23.043,0.0,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC12_SG1_W0,1,12,0,0,0,123.957,147.0,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC12_SG2_W0,2,12,0,0,0,97.979,120.957,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC12_SG3_W0,3,12,0,0,0,0.0,28.978,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC12_SG4_W0,4,12,0,0,0,31.978,94.979,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC12_SG5_W0,5,12,0,0,0,123.957,147.0,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC12_SG6_W0,6,12,0,0,0,97.979,120.957,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC12_SG7_W0,7,12,0,0,0,0.0,28.978,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC12_SG8_W0,8,12,0,0,0,31.978,94.979,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal,SC16,,16,,,,35.0,23.0,83.0,0.0,131.25,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC16_SG2_W0,2,16,0,0,0,64.0,147.0,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC16_SG3_W0,3,16,0,0,0,0.0,23.0,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC16_SG4_W0,4,16,0,0,0,26.0,61.0,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC16_SG6_W0,6,16,0,0,0,64.0,147.0,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC16_SG7_W0,7,16,0,0,0,0.0,23.0,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC16_SG8_W0,8,16,0,0,0,26.0,61.0,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal,SC101,,101,,,,65.001,22.403,28.333,22.263,75.0,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC101_SG1_W0,1,101,0,0,0,124.737,147.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC101_SG2_W0,2,101,0,0,0,93.404,121.737,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC101_SG3_W0,3,101,0,0,0,0.0,22.403,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC101_SG4_W0,4,101,0,0,0,25.403,90.404,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC101_SG5_W0,5,101,0,0,0,124.737,147.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC101_SG6_W0,6,101,0,0,0,93.404,121.737,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC101_SG7_W0,7,101,0,0,0,0.0,22.403,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC101_SG8_W0,8,101,0,0,0,25.403,90.404,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal,SC105,,105,,,,53.001,34.333,28.333,22.333,37.5,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC105_SG1_W0,1,105,0,0,0,124.667,147.0,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC105_SG2_W0,2,105,0,0,0,93.334,121.667,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC105_SG3_W0,3,105,0,0,0,0.0,34.333,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC105_SG4_W0,4,105,0,0,0,37.333,90.334,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC105_SG5_W0,5,105,0,0,0,124.667,147.0,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC105_SG6_W0,6,105,0,0,0,93.334,121.667,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC105_SG7_W0,7,105,0,0,0,0.0,34.333,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC105_SG8_W0,8,105,0,0,0,37.333,90.334,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal,SC107,,107,,,,0.0,36.0,84.0,21.0,75.0,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC107_SG1_W0,1,107,0,0,0,126.0,147.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC107_SG2_W0,2,107,0,0,0,39.0,123.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC107_SG3_W0,3,107,0,0,0,0.0,36.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC107_SG5_W0,5,107,0,0,0,126.0,147.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC107_SG6_W0,6,107,0,0,0,39.0,123.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC107_SG7_W0,7,107,0,0,0,0.0,36.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal,SC108,,108,,,,38.0,0.0,78.5,24.5,0.0,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC108_SG1_W0,1,108,0,0,0,122.5,147.0,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC108_SG2_W0,2,108,0,0,0,41.0,119.5,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC108_SG4_W0,4,108,0,0,0,0.0,38.0,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC108_SG5_W0,5,108,0,0,0,122.5,147.0,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC108_SG6_W0,6,108,0,0,0,41.0,119.5,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC108_SG8_W0,8,108,0,0,0,0.0,38.0,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal,SC109,,109,,,,0.0,26.0,90.0,25.0,131.25,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC109_SG2_W0,2,109,0,0,0,29.0,119.0,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC109_SG5_W0,5,109,0,0,0,122.0,147.0,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC109_SG6_W0,6,109,0,0,0,29.0,119.0,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC109_SG7_W0,7,109,0,0,0,0.0,26.0,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal,SC1001,,1001,,,,24.0,20.462,67.692,25.846,75.0,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1001_SG1_W0,1,1001,0,0,0,121.154,147.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1001_SG2_W0,2,1001,0,0,0,50.462,118.154,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1001_SG3_W0,3,1001,0,0,0,27.0,47.462,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1001_SG4_W0,4,1001,0,0,0,0.0,24.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1001_SG5_W0,5,1001,0,0,0,121.154,147.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1001_SG6_W0,6,1001,0,0,0,50.462,118.154,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1001_SG7_W0,7,1001,0,0,0,27.0,47.462,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1001_SG8_W0,8,1001,0,0,0,0.0,24.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal,SC1002,,1002,,,,33.0,22.913,34.913,47.174,75.0,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1002_SG1_W0,1,1002,0,0,0,99.826,147.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1002_SG2_W0,2,1002,0,0,0,61.913,96.826,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1002_SG3_W0,3,1002,0,0,0,0.0,22.913,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1002_SG4_W0,4,1002,0,0,0,25.913,58.913,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1002_SG5_W0,5,1002,0,0,0,99.826,147.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1002_SG6_W0,6,1002,0,0,0,61.913,96.826,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1002_SG7_W0,7,1002,0,0,0,0.0,22.913,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1002_SG8_W0,8,1002,0,0,0,25.913,58.913,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal,SC1003,,1003,,,,45.001,28.93,22.93,41.139,37.5,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1003_SG1_W0,1,1003,0,0,0,105.861,147.0,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1003_SG2_W0,2,1003,0,0,0,79.931,102.861,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1003_SG3_W0,3,1003,0,0,0,0.0,28.93,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1003_SG4_W0,4,1003,0,0,0,31.93,76.931,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1003_SG5_W0,5,1003,0,0,0,105.861,147.0,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1003_SG6_W0,6,1003,0,0,0,79.931,102.861,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1003_SG7_W0,7,1003,0,0,0,0.0,28.93,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
