sim_sec,source,interval_sec,network_vehicles,inside_vehicles,outside_vehicles,ttt_veh_h_cumulative,observed_exit_events,terminal_exit_inferred_events,unresolved_inside_disappearances,observed_entry_events,appeared_inside_events,reappeared_inside_events,ttd_observed_plus_terminal_cumulative,stock_closure_residual_veh
365.1,fzp,5.0,2450,1876,574,101.71011111111112,18,4,0,7,29,0,440,0
370.1,fzp,5.0,2479,1904,575,104.33511111111112,11,4,1,12,32,0,455,0
375.1,fzp,5.0,2490,1910,580,106.98372222222223,21,7,0,7,27,0,483,0
380.1,fzp,5.0,2519,1928,591,109.649,23,9,0,11,39,0,515,0
385.1,fzp,5.0,2545,1947,598,112.33997222222223,12,8,0,7,32,0,535,0
390.1,fzp,5.0,2573,1959,614,115.05247222222224,22,8,0,7,35,0,565,0
395.1,fzp,5.0,2597,1966,631,117.77816666666668,17,8,0,5,27,0,590,0
400.1,fzp,5.0,2620,1982,638,120.51983333333334,11,6,0,8,25,0,607,0
405.1,fzp,5.0,2630,1987,643,123.27608333333333,11,14,0,3,27,0,632,0
410.1,fzp,5.0,2632,1988,644,126.0365,12,13,1,1,26,0,657,0
415.1,fzp,5.0,2647,1996,651,128.80316666666667,16,18,0,13,29,0,691,0
420.1,fzp,5.0,2651,2000,651,131.57816666666668,17,11,0,12,20,0,719,0
425.1,fzp,5.0,2669,2005,664,134.35941666666668,18,14,0,8,29,0,751,0
430.1,fzp,5.0,2688,2016,672,137.1517777777778,14,8,0,4,29,0,773,0
435.1,fzp,5.0,2707,2035,672,139.96497222222223,11,6,1,9,28,0,790,0
440.1,fzp,5.0,2739,2052,687,142.80316666666667,14,7,0,7,31,0,811,0
445.1,fzp,5.0,2749,2054,695,145.65455555555556,20,9,0,2,29,0,840,0
450.1,fzp,5.0,2747,2058,689,148.51011111111112,14,5,0,0,23,0,859,0
455.1,fzp,5.0,2758,2069,689,151.37608333333333,16,13,0,8,32,0,888,0
460.1,fzp,5.0,2760,2074,686,154.25316666666666,15,19,0,14,25,0,922,0
465.1,fzp,5.0,2770,2085,685,157.1413611111111,16,25,0,20,32,0,963,0
470.1,fzp,5.0,2771,2101,670,160.04830555555554,12,17,1,14,32,0,992,0
475.1,fzp,5.0,2784,2104,680,162.96844444444443,21,9,0,12,21,0,1022,0
480.1,fzp,5.0,2775,2111,664,165.89552777777777,11,13,0,9,22,0,1046,0
485.1,fzp,5.0,2781,2132,649,168.84205555555556,9,8,0,11,27,0,1063,0
490.1,fzp,5.0,2776,2149,627,171.81497222222222,6,14,0,5,32,0,1083,0
495.1,fzp,5.0,2781,2154,627,174.80316666666667,9,9,0,3,20,0,1101,0
500.1,fzp,5.0,2774,2146,628,177.78927777777778,18,13,0,6,17,0,1132,0
505.1,fzp,5.0,2778,2134,644,180.7615,25,7,2,5,17,0,1164,0
510.1,fzp,5.0,2771,2123,648,183.71775000000002,23,14,0,5,21,0,1201,0
515.1,fzp,5.0,2759,2116,643,186.66150000000002,11,19,2,6,19,0,1231,0
520.1,fzp,5.0,2759,2118,641,189.60177777777778,15,19,0,14,22,0,1265,0
525.1,fzp,5.0,2767,2117,650,192.54275,17,17,0,3,30,0,1299,0
530.1,fzp,5.0,2785,2123,662,195.48719444444447,17,13,0,5,31,0,1329,0
535.1,fzp,5.0,2804,2125,679,198.43719444444446,22,7,0,8,23,0,1358,0
540.1,fzp,5.0,2822,2125,697,201.38858333333334,22,14,0,7,29,0,1394,0
545.1,fzp,5.0,2851,2130,721,204.34344444444446,24,8,0,5,32,0,1426,0
550.1,fzp,5.0,2861,2140,721,207.30872222222223,12,17,0,10,29,0,1455,0
555.1,fzp,5.0,2880,2150,730,210.2878888888889,18,6,0,5,29,0,1479,0
560.1,fzp,5.0,2884,2152,732,213.2753888888889,9,14,0,4,21,0,1502,0
565.1,fzp,5.0,2885,2158,727,216.26844444444444,9,22,0,13,24,0,1533,0
570.1,fzp,5.0,2887,2167,720,219.27191666666667,18,11,0,19,19,0,1562,0
575.1,fzp,5.0,2899,2180,719,222.29066666666668,14,11,0,7,31,0,1587,0
580.1,fzp,5.0,2909,2176,733,225.3156666666667,21,15,0,3,29,0,1623,0
585.1,fzp,5.0,2918,2179,739,228.33997222222223,17,15,0,4,31,0,1655,0
590.1,fzp,5.0,2921,2166,755,231.35733333333334,27,13,1,6,22,0,1695,0
595.1,fzp,5.0,2928,2156,772,234.35872222222224,27,10,0,5,22,0,1732,0
600.1,fzp,5.0,2924,2162,762,237.35733333333334,14,9,1,6,24,0,1755,0
605.1,fzp,5.0,2935,2182,753,240.37400000000002,14,12,0,17,29,0,1781,0
610.1,fzp,5.0,2957,2199,758,243.41636111111114,20,9,0,11,35,0,1810,0
615.1,fzp,5.0,2966,2228,738,246.4906666666667,13,4,0,17,29,0,1827,0
620.1,fzp,5.0,2981,2245,736,249.5969166666667,16,13,0,13,33,0,1856,0
625.1,fzp,5.0,2993,2251,742,252.71913888888892,17,15,1,9,30,0,1888,0
630.1,fzp,5.0,2994,2261,733,255.85247222222225,16,12,1,12,27,0,1916,0
635.1,fzp,5.0,3003,2280,723,259.0059444444445,14,9,0,15,27,0,1939,0
640.1,fzp,5.0,3018,2288,730,262.1781666666667,21,8,0,8,29,0,1968,0
645.1,fzp,5.0,3019,2304,715,265.36705555555557,15,12,0,12,31,0,1995,0
650.1,fzp,5.0,2998,2301,697,268.56497222222225,20,23,0,13,27,0,2038,0
655.1,fzp,5.0,2984,2297,687,271.7580277777778,15,25,2,10,28,0,2078,0
660.1,fzp,5.0,2970,2294,676,274.9462222222222,17,14,0,6,22,0,2109,0
665.1,fzp,5.0,2984,2307,677,278.1413611111111,17,7,0,8,29,0,2133,0
670.1,fzp,5.0,2992,2306,686,281.3448333333333,25,8,1,11,22,0,2166,0
675.1,fzp,5.0,2989,2297,692,284.5413611111111,27,15,0,7,26,0,2208,0
680.1,fzp,5.0,2996,2284,712,287.72261111111106,24,19,0,5,25,0,2251,0
685.1,fzp,5.0,3004,2274,730,290.8878888888888,25,25,0,9,31,0,2301,0
690.1,fzp,5.0,3023,2280,743,294.05038888888885,17,12,0,4,31,0,2330,0
695.1,fzp,5.0,3053,2291,762,297.2246944444444,15,9,0,5,30,0,2354,0
700.1,fzp,5.0,3065,2295,770,300.40941666666663,14,18,0,7,29,0,2386,0
705.1,fzp,5.0,3059,2292,767,303.59483333333327,14,19,0,8,22,0,2419,0
710.1,fzp,5.0,3088,2297,791,306.78163888888884,19,7,0,6,25,0,2445,0
715.1,fzp,5.0,3085,2292,793,309.9684444444444,21,15,0,13,18,0,2481,0
720.1,fzp,5.0,3090,2301,789,313.15802777777776,17,16,0,18,24,0,2514,0
725.1,fzp,5.0,3094,2292,802,316.3476111111111,20,13,0,10,14,0,2547,0
730.1,fzp,5.0,3092,2291,801,319.53025,20,16,0,8,27,0,2583,0
735.1,fzp,5.0,3108,2290,818,322.7115,25,10,3,7,30,0,2618,0
740.1,fzp,5.0,3116,2289,827,325.8913611111111,25,5,2,4,27,0,2648,0
745.1,fzp,5.0,3129,2270,859,329.0573333333333,38,6,2,1,26,0,2692,0
750.1,fzp,5.0,3130,2279,851,332.2163611111111,22,12,1,3,41,0,2726,0
755.1,fzp,5.0,3141,2290,851,335.38927777777775,15,14,0,12,28,0,2755,0
760.1,fzp,5.0,3147,2293,854,338.57191666666665,18,17,0,11,27,0,2790,0
765.1,fzp,5.0,3149,2293,856,341.75663888888886,19,17,0,11,25,0,2826,0
770.1,fzp,5.0,3157,2301,856,344.94691666666665,24,9,0,12,29,0,2859,0
775.1,fzp,5.0,3153,2299,854,348.1413611111111,16,16,0,6,24,0,2891,0
780.1,fzp,5.0,3173,2317,856,351.3469166666667,16,6,0,11,29,0,2913,0
785.1,fzp,5.0,3183,2317,866,354.56497222222225,18,15,0,6,27,0,2946,0
790.1,fzp,5.0,3183,2327,856,357.7899722222223,13,12,0,9,26,0,2971,0
795.1,fzp,5.0,3174,2345,829,361.03441666666674,9,14,0,15,26,0,2994,0
800.1,fzp,5.0,3163,2362,801,364.30316666666675,12,16,0,20,25,0,3022,0
805.1,fzp,5.0,3149,2356,793,367.57955555555566,18,16,0,7,21,0,3056,0
810.1,fzp,5.0,3143,2349,794,370.84691666666674,23,19,0,6,29,0,3098,0
815.1,fzp,5.0,3138,2351,787,374.11080555555566,11,16,0,6,23,0,3125,0
820.1,fzp,5.0,3138,2346,792,377.3726111111112,23,17,0,12,23,0,3165,0
825.1,fzp,5.0,3138,2337,801,380.6246944444446,25,13,0,9,20,0,3203,0
830.1,fzp,5.0,3139,2338,801,383.87122222222234,13,12,0,4,22,0,3228,0
835.1,fzp,5.0,3141,2333,808,387.1149722222223,23,11,0,4,25,0,3262,0
840.1,fzp,5.0,3147,2333,814,390.3552500000001,22,15,0,6,31,0,3299,0
845.1,fzp,5.0,3155,2329,826,393.59275000000014,30,7,0,8,25,0,3336,0
850.1,fzp,5.0,3168,2330,838,396.8281666666668,23,15,0,10,29,0,3374,0
855.1,fzp,5.0,3183,2330,853,400.0642777777779,19,10,1,7,23,0,3403,0
860.1,fzp,5.0,3189,2333,856,403.3024722222223,11,12,0,4,22,0,3426,0
865.1,fzp,5.0,3191,2333,858,406.5427500000001,16,13,1,8,22,0,3455,0
870.1,fzp,5.0,3208,2335,873,409.7844166666668,20,12,0,10,24,0,3487,0
875.1,fzp,5.0,3212,2334,878,413.0267777777779,17,16,0,8,24,0,3520,0
880.1,fzp,5.0,3203,2317,886,416.25663888888903,24,18,0,5,20,0,3562,0
885.1,fzp,5.0,3194,2295,899,419.4594166666668,33,18,1,6,24,0,3613,0
890.1,fzp,5.0,3193,2287,906,422.6413611111113,23,15,1,10,21,0,3651,0
895.1,fzp,5.0,3184,2270,914,425.8059444444446,23,15,3,5,19,0,3689,0
900.1,fzp,5.0,3187,2272,915,428.96011111111125,17,9,1,1,28,0,3715,0
905.1,fzp,5.0,3196,2288,908,432.12677777777793,16,15,0,14,33,0,3746,0
910.1,fzp,5.0,3209,2308,901,435.3184444444446,13,7,0,12,28,0,3766,0
915.1,fzp,5.0,3220,2319,901,438.53163888888906,19,17,0,17,30,0,3802,0
920.1,fzp,5.0,3234,2323,911,441.75525000000016,23,12,1,12,28,0,3837,0
925.1,fzp,5.0,3245,2339,906,444.99275000000017,12,16,0,12,32,0,3865,0
930.1,fzp,5.0,3251,2353,898,448.2510833333335,14,12,0,8,32,0,3891,0
935.1,fzp,5.0,3246,2362,884,451.52538888888904,14,14,0,4,33,0,3919,0
940.1,fzp,5.0,3251,2385,866,454.8219166666668,9,13,0,9,36,0,3941,0
945.1,fzp,5.0,3261,2407,854,458.1496944444446,10,6,0,4,34,0,3957,0
950.1,fzp,5.0,3264,2414,850,461.49761111111127,16,15,0,9,29,0,3988,0
955.1,fzp,5.0,3285,2438,847,464.86705555555574,12,12,0,11,37,0,4012,0
960.1,fzp,5.0,3294,2443,851,468.2566388888891,15,14,0,6,28,0,4041,0
965.1,fzp,5.0,3309,2453,856,471.65663888888906,20,14,0,9,35,0,4075,0
970.1,fzp,5.0,3324,2468,856,475.0740000000002,24,11,0,19,31,0,4110,0
975.1,fzp,5.0,3338,2480,858,478.5101111111113,20,4,0,8,28,0,4134,0
980.1,fzp,5.0,3365,2495,870,481.9649722222224,16,9,0,8,32,0,4159,0
985.1,fzp,5.0,3377,2496,881,485.4309444444446,21,12,0,7,27,0,4192,0
990.1,fzp,5.0,3408,2507,901,488.90525000000014,22,11,0,16,28,0,4225,0
995.1,fzp,5.0,3415,2498,917,492.3809444444446,28,11,0,7,23,0,4264,0
1000.1,fzp,5.0,3434,2497,937,495.8496944444446,22,17,0,9,29,0,4303,0
1005.1,fzp,5.0,3440,2486,954,499.31011111111127,17,19,0,5,20,0,4339,0
1010.1,fzp,5.0,3460,2494,966,502.7684444444446,23,16,1,8,40,0,4378,0
1015.1,fzp,5.0,3482,2505,977,506.2399722222224,23,12,0,15,31,0,4413,0
1020.1,fzp,5.0,3512,2525,987,509.7330277777779,20,10,0,14,36,0,4443,0
1025.1,fzp,4.999999999999886,3533,2535,998,513.2469166666667,27,13,0,12,38,0,4483,0
1030.1,fzp,5.0,3554,2548,1006,516.7767777777779,20,12,0,13,32,0,4515,0
1035.1,fzp,5.0,3576,2567,1009,520.3288611111112,16,8,0,11,32,0,4539,0
1040.1,fzp,5.0,3580,2568,1012,523.8948333333334,22,12,1,5,31,0,4573,0
1045.1,fzp,5.0,3612,2578,1034,527.4684444444445,26,5,2,13,30,0,4604,0
1050.1,fzp,5.0,3622,2591,1031,531.0580277777777,14,11,2,6,34,0,4629,0
1055.1,fzp,5.0,3619,2599,1020,534.6621944444444,19,17,0,14,30,0,4665,0
1060.1,fzp,5.0,3633,2614,1019,538.2823333333332,16,12,0,15,28,0,4693,0
1065.1,fzp,5.0,3645,2627,1018,541.9219166666666,18,14,0,13,32,0,4725,0
1070.1,fzp,5.0,3647,2634,1013,545.5753888888888,19,18,0,13,31,0,4762,0
1075.1,fzp,5.0,3653,2642,1011,549.2392777777777,16,18,1,11,32,0,4796,0
1080.1,fzp,5.0,3660,2653,1007,552.9163611111111,17,15,0,10,33,0,4828,0
1085.1,fzp,5.0,3683,2671,1012,556.6135833333333,12,8,0,3,35,0,4848,0
1090.1,fzp,5.0,3707,2677,1030,560.3274722222221,18,14,0,2,36,0,4880,0
1095.1,fzp,5.0,3696,2677,1019,564.0455277777777,18,17,0,8,27,0,4915,0
1100.1,fzp,5.0,3688,2670,1018,567.7587222222221,23,18,2,10,26,0,4956,0
1105.1,fzp,5.0,3685,2664,1021,571.4628888888888,21,18,1,6,28,0,4995,0
1110.1,fzp,5.0,3701,2665,1036,575.1635833333332,20,14,0,6,29,0,5029,0
1115.1,fzp,5.0,3714,2680,1034,578.8753888888888,12,10,0,13,24,0,5051,0
1120.1,fzp,5.0,3724,2690,1034,582.6045555555554,17,12,0,9,30,0,5080,0
1125.1,fzp,5.0,3735,2697,1038,586.3455277777776,22,12,1,12,30,0,5114,0
1130.1,fzp,5.0,3744,2706,1038,590.097611111111,19,9,0,8,29,0,5142,0
1135.1,fzp,5.0,3757,2723,1034,593.8677499999999,19,10,0,14,32,0,5171,0
1140.1,fzp,5.0,3759,2713,1046,597.6427499999999,23,18,0,11,20,0,5212,0
1145.1,fzp,5.0,3761,2705,1056,601.4052499999999,29,18,0,8,31,0,5259,0
1150.1,fzp,5.0,3772,2705,1067,605.1621944444444,24,12,0,9,27,0,5295,0
1155.1,fzp,5.0,3789,2708,1081,608.9212222222221,17,8,0,5,23,0,5320,0
1160.1,fzp,5.0,3792,2705,1087,612.6802499999999,21,15,0,7,26,0,5356,0
1165.1,fzp,5.0,3804,2709,1095,616.4399722222221,18,19,0,14,27,0,5393,0
1170.1,fzp,5.0,3805,2701,1104,620.1969166666665,24,19,1,15,21,0,5436,0
1175.1,fzp,5.0,3829,2716,1113,623.9587222222221,23,12,0,12,38,0,5471,0
1180.1,fzp,5.0,3856,2728,1128,627.7392777777777,22,10,0,12,32,0,5503,0
1185.1,fzp,5.0,3883,2746,1137,631.5406666666667,18,9,0,13,32,0,5530,0
1190.1,fzp,5.0,3889,2738,1151,635.3489999999999,31,15,2,12,28,0,5576,0
1195.1,fzp,5.0,3904,2753,1151,639.1621944444444,30,14,0,19,40,0,5620,0
1200.1,fzp,5.0,3933,2771,1162,642.9983055555555,18,11,1,10,38,0,5649,0
1205.1,fzp,5.0,3949,2789,1160,646.8594166666666,24,10,1,17,36,0,5683,0
1210.1,fzp,5.0,3970,2819,1151,650.753861111111,20,6,0,15,41,0,5709,0
1215.1,fzp,5.0,3980,2833,1147,654.6788611111109,20,9,1,11,33,0,5738,0
1220.1,fzp,5.0,3973,2848,1125,658.6239999999998,18,13,1,15,32,0,5769,0
1225.1,fzp,5.0,3992,2859,1133,662.5871944444442,17,13,0,10,31,0,5799,0
1230.1,fzp,5.0,3998,2864,1134,666.5614999999998,16,14,1,10,26,0,5829,0
1235.1,fzp,5.0,4006,2870,1136,670.5434444444443,23,11,1,8,33,0,5863,0
1240.1,fzp,5.0,3999,2876,1123,674.5337222222221,24,10,0,10,30,0,5897,0
1245.1,fzp,5.0,4005,2882,1123,678.5323333333332,20,10,0,7,29,0,5927,0
1250.1,fzp,5.0,4014,2893,1121,682.5427499999998,20,14,0,11,34,0,5961,0
1255.1,fzp,5.0,4012,2882,1130,686.5531666666665,33,17,0,13,26,0,6011,0
1260.1,fzp,5.0,4011,2877,1134,690.552472222222,18,19,0,9,23,0,6048,0
1265.1,fzp,5.0,4014,2883,1131,694.552472222222,13,9,0,8,20,0,6070,0
1270.1,fzp,5.0,4007,2871,1136,698.5483055555553,23,21,0,13,19,0,6114,0
1275.1,fzp,5.0,4032,2877,1155,702.539972222222,25,18,0,14,35,0,6157,0
1280.1,fzp,5.0,4031,2876,1155,706.5351111111108,21,16,0,13,23,0,6194,0
1285.1,fzp,5.0,4036,2889,1147,710.538583333333,20,11,0,13,31,0,6225,0
1290.1,fzp,5.0,4056,2900,1156,714.558722222222,26,7,0,11,33,0,6258,0
1295.1,fzp,5.0,4059,2894,1165,718.582333333333,31,16,0,9,32,0,6305,0
1300.1,fzp,5.0,4076,2904,1172,722.6087222222219,25,14,0,11,38,0,6344,0
1305.1,fzp,5.0,4100,2915,1185,726.6496944444441,24,8,0,8,35,0,6376,0
1310.1,fzp,5.0,4113,2918,1195,730.7003888888885,25,11,0,8,31,0,6412,0
1315.1,fzp,5.0,4119,2930,1189,734.7614999999996,18,11,0,11,30,0,6441,0
1320.1,fzp,5.0,4152,2946,1206,738.8420555555551,26,5,0,14,33,0,6472,0
1325.1,fzp,5.0,4162,2964,1198,742.9462222222218,20,12,0,11,39,0,6504,0
1330.1,fzp,5.0,4171,2972,1199,747.068444444444,22,16,0,11,35,0,6542,0
1335.1,fzp,5.0,4184,2972,1212,751.1962222222218,22,21,2,12,33,0,6585,0
1340.1,fzp,5.0,4192,2966,1226,755.3198333333329,27,17,1,10,29,0,6629,0
1345.1,fzp,5.0,4205,2963,1242,759.437194444444,31,14,3,12,33,0,6674,0
1350.1,fzp,5.0,4217,2971,1246,763.5580277777773,30,10,1,13,36,0,6714,0
1355.1,fzp,5.0,4225,2990,1235,767.6976111111106,23,7,0,16,33,0,6744,0
1360.1,fzp,5.0,4242,3007,1235,771.862194444444,20,12,0,17,32,0,6776,0
1365.1,fzp,5.0,4213,3000,1213,776.0337222222217,19,24,1,14,23,0,6819,0
1370.1,fzp,5.0,4214,2991,1223,780.1941388888885,21,18,0,9,21,0,6858,0
1375.1,fzp,5.0,4215,3003,1212,784.3566388888885,18,17,0,11,36,0,6893,0
1380.1,fzp,5.0,4209,2997,1212,788.5233055555551,28,17,0,11,28,0,6938,0
1385.1,fzp,5.0,4224,3005,1219,792.6913611111107,18,12,0,6,32,0,6968,0
1390.1,fzp,5.0,4240,3015,1225,796.8719166666663,18,11,1,7,33,0,6997,0
1395.1,fzp,5.0,4246,3036,1210,801.0739999999996,16,7,0,12,32,0,7020,0
1400.1,fzp,5.0,4247,3042,1205,805.2948333333329,20,13,0,12,27,0,7053,0
1405.1,fzp,5.0,4252,3044,1208,809.5212222222218,26,11,0,12,27,0,7090,0
1410.1,fzp,5.0,4241,3043,1198,813.7483055555551,20,15,0,7,27,0,7125,0
1415.1,fzp,5.0,4248,3074,1174,817.9962222222218,13,9,0,17,36,0,7147,0
1420.1,fzp,5.0,4251,3090,1161,822.2767777777774,12,20,0,16,32,0,7179,0
1425.1,fzp,5.0,4261,3094,1167,826.5712222222219,26,19,0,17,32,0,7224,0
1430.1,fzp,5.0,4271,3092,1179,830.8670555555552,22,21,0,13,28,0,7267,0
1435.1,fzp,5.0,4285,3091,1194,835.1608055555553,24,15,1,13,26,0,7306,0
1440.1,fzp,5.0,4297,3087,1210,839.451083333333,25,17,0,8,30,0,7348,0
1445.1,fzp,5.0,4295,3076,1219,843.7309444444442,32,12,0,12,21,0,7392,0
1450.1,fzp,5.0,4299,3082,1217,848.007333333333,17,18,0,9,32,0,7427,0
1455.1,fzp,5.0,4322,3097,1225,852.2983055555552,18,12,0,7,38,0,7457,0
1460.1,fzp,5.0,4332,3097,1235,856.5996944444441,22,14,0,3,33,0,7493,0
1465.1,fzp,5.0,4337,3099,1238,860.902472222222,18,24,1,14,31,0,7535,0
1470.1,fzp,5.0,4336,3109,1227,865.2135833333331,22,20,0,16,36,0,7577,0
1475.1,fzp,5.0,4339,3108,1231,869.5309444444442,27,15,0,12,29,0,7619,0
1480.1,fzp,5.0,4357,3122,1235,873.8573333333331,25,10,0,14,35,0,7654,0
1485.1,fzp,5.0,4351,3116,1235,878.1892777777775,24,20,1,10,29,0,7698,0
1490.1,fzp,5.0,4355,3115,1240,882.5163611111109,25,16,1,9,32,0,7739,0
1495.1,fzp,5.0,4353,3105,1248,886.8358055555553,31,21,4,17,29,0,7791,0
1500.1,fzp,5.0,4359,3116,1243,891.1559444444442,23,8,1,10,33,0,7822,0
1505.1,fzp,5.0,4376,3149,1227,895.5066388888887,15,10,1,23,36,0,7847,0
1510.1,fzp,5.0,4389,3161,1228,899.8885833333331,22,16,0,16,34,0,7885,0
1515.1,fzp,5.0,4417,3181,1236,904.2927499999998,27,5,0,16,36,0,7917,0
