time_s,road,cell,n_veh,rho_veh_per_km_lane,v_kmh,stopped_veh,speed_eligible_n_ge5,snapshot_basis
0,FW_E,27,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_E,28,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_E,29,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_E,30,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,0,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,1,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,2,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,3,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,4,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,5,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,6,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,7,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,8,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,9,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,10,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,11,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,12,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,13,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,14,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,15,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,16,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,17,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,18,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,19,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,20,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,21,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,22,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,23,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,24,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,25,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,26,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,27,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,28,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,29,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,30,0,0.0,,0,False,empty_initialization_not_FZP_frame
30.1,FW_E,0,34,16.15085512566023,82.03088235294116,0,True,exact_FZP_frame
30.1,FW_E,1,11,5.225276658301839,113.48909090909092,0,True,exact_FZP_frame
30.1,FW_E,2,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,3,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,4,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,5,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,6,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,7,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,8,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,9,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,10,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,11,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,12,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,13,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,14,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,15,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,16,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,17,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,18,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,19,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,20,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,21,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,22,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,23,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,24,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,25,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,26,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,27,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,28,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,29,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,30,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,0,54,32.963936668429106,53.80944444444446,0,True,exact_FZP_frame
30.1,FW_W,1,5,3.0522163581878803,110.888,0,True,exact_FZP_frame
30.1,FW_W,2,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,3,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,4,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,5,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,6,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,7,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,8,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,9,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,10,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,11,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,12,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,13,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,14,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,15,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,16,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,17,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,18,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,19,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,20,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,21,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,22,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,23,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,24,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,25,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,26,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,27,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,28,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,29,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,30,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,0,30,14.25075452264138,76.55900000000001,0,True,exact_FZP_frame
60.1,FW_E,1,27,12.825679070377241,110.2588888888889,0,True,exact_FZP_frame
60.1,FW_E,2,21,9.975528165848965,116.91857142857145,0,True,exact_FZP_frame
60.1,FW_E,3,7,3.3251760552829888,130.01428571428573,0,True,exact_FZP_frame
60.1,FW_E,4,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,5,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,6,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,7,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,8,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,9,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,10,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,11,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,12,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,13,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,14,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,15,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,16,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,17,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,18,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,19,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,20,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,21,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,22,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,23,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,24,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,25,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,26,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,27,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,28,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,29,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,30,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,0,77,47.00413191609336,40.23077922077922,0,True,exact_FZP_frame
60.1,FW_W,1,23,14.04019524766425,95.51913043478261,0,True,exact_FZP_frame
60.1,FW_W,2,13,7.93576253128849,115.19307692307692,0,True,exact_FZP_frame
60.1,FW_W,3,3,1.8313298149127277,119.94666666666666,0,False,exact_FZP_frame
60.1,FW_W,4,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,5,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,6,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,7,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,8,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,9,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,10,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,11,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,12,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,13,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,14,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,15,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,16,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,17,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,18,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,19,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,20,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,21,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,22,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,23,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,24,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,25,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,26,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,27,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,28,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,29,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,30,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,0,60,28.50150904528276,63.530000000000015,0,True,exact_FZP_frame
90.1,FW_E,1,25,11.875628768867816,112.34639999999999,0,True,exact_FZP_frame
90.1,FW_E,2,20,9.500503015094253,108.6375,0,True,exact_FZP_frame
90.1,FW_E,3,25,11.875628768867816,109.71879999999999,0,True,exact_FZP_frame
90.1,FW_E,4,15,7.12537726132069,120.51266666666666,0,True,exact_FZP_frame
90.1,FW_E,5,7,3.3251760552829888,131.85714285714286,0,True,exact_FZP_frame
90.1,FW_E,6,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,7,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,8,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,9,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,10,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,11,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,12,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,13,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,14,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,15,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,16,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,17,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,18,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,19,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,20,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,21,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,22,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,23,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,24,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,25,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,26,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,27,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,28,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,29,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,30,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,0,81,49.44590500264366,43.938765432098755,0,True,exact_FZP_frame
90.1,FW_W,1,37,22.586401050590315,84.20108108108107,0,True,exact_FZP_frame
90.1,FW_W,2,20,12.208865432751523,104.4835,0,True,exact_FZP_frame
90.1,FW_W,3,18,10.987978889476366,115.71111111111115,0,True,exact_FZP_frame
90.1,FW_W,4,10,6.104432716375759,118.73000000000002,0,True,exact_FZP_frame
90.1,FW_W,5,1,0.6104432716375764,129.51,0,False,exact_FZP_frame
90.1,FW_W,6,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,7,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,8,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,9,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,10,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,11,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,12,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,13,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,14,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,15,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,16,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,17,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,18,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,19,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,20,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,21,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,22,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,23,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,24,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,25,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,26,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,27,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,28,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,29,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,30,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,0,66,31.351659949811037,55.622121212121215,0,True,exact_FZP_frame
120.1,FW_E,1,40,19.001006030188506,93.41350000000001,0,True,exact_FZP_frame
120.1,FW_E,2,20,9.500503015094253,115.11099999999999,0,True,exact_FZP_frame
120.1,FW_E,3,32,15.200804824150804,110.2840625,0,True,exact_FZP_frame
120.1,FW_E,4,12,5.700301809056552,114.51416666666667,0,True,exact_FZP_frame
120.1,FW_E,5,25,11.875628768867816,108.5512,0,True,exact_FZP_frame
120.1,FW_E,6,13,6.175326959811264,123.68769230769229,0,True,exact_FZP_frame
120.1,FW_E,7,7,3.3251760552829888,131.95428571428573,0,True,exact_FZP_frame
120.1,FW_E,8,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,9,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,10,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,11,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,12,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,13,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,14,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,15,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,16,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,17,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,18,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,19,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,20,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,21,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,22,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,23,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,24,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,25,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,26,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,27,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,28,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,29,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,30,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,0,85,51.88767808919397,35.14470588235294,0,True,exact_FZP_frame
120.1,FW_W,1,32,19.534184692402434,67.3371875,0,True,exact_FZP_frame
120.1,FW_W,2,32,19.534184692402437,97.0534375,0,True,exact_FZP_frame
120.1,FW_W,3,23,14.040195247664247,106.56347826086957,0,True,exact_FZP_frame
120.1,FW_W,4,15,9.156649074563639,114.58466666666665,0,True,exact_FZP_frame
120.1,FW_W,5,18,10.987978889476375,115.5188888888889,0,True,exact_FZP_frame
120.1,FW_W,6,3,8.022717758962882,114.94,0,False,exact_FZP_frame
120.1,FW_W,7,1,2.6742392529876176,131.87,0,False,exact_FZP_frame
120.1,FW_W,8,2,5.912672024484605,115.16499999999999,0,False,exact_FZP_frame
120.1,FW_W,9,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,10,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,11,1,1.509023746428821,129.51,0,False,exact_FZP_frame
120.1,FW_W,12,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,13,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,14,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,15,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,16,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,17,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,18,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,19,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,20,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,21,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,22,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,23,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,24,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,25,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,26,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,27,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,28,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,29,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,30,0,0.0,,0,False,exact_FZP_frame
150.1,FW_E,0,63,29.926584497546898,50.772063492063474,0,True,exact_FZP_frame
150.1,FW_E,1,32,15.200804824150804,101.11125000000001,0,True,exact_FZP_frame
150.1,FW_E,2,43,20.426081482452645,104.64395348837206,0,True,exact_FZP_frame
150.1,FW_E,3,28,13.300704221131955,106.83464285714285,0,True,exact_FZP_frame
150.1,FW_E,4,16,7.600402412075402,115.53,0,True,exact_FZP_frame
150.1,FW_E,5,31,14.725779673396092,114.31483870967743,0,True,exact_FZP_frame
150.1,FW_E,6,19,9.02547786433954,102.88842105263159,0,True,exact_FZP_frame
150.1,FW_E,7,17,8.075427562830114,117.17294117647059,0,True,exact_FZP_frame
150.1,FW_E,8,0,0.0,,0,False,exact_FZP_frame
150.1,FW_E,9,6,5.854667897673591,120.35000000000001,0,True,exact_FZP_frame
150.1,FW_E,10,5,6.441557574605729,122.976,0,True,exact_FZP_frame
150.1,FW_E,11,1,1.5842421895682477,120.68,0,False,exact_FZP_frame
150.1,FW_E,12,1,1.356911873147198,136.44,0,False,exact_FZP_frame
150.1,FW_E,13,2,2.713823746294409,135.95,0,False,exact_FZP_frame
150.1,FW_E,14,1,0.47502515075471263,140.55,0,False,exact_FZP_frame
150.1,FW_E,15,0,0.0,,0,False,exact_FZP_frame
150.1,FW_E,16,0,0.0,,0,False,exact_FZP_frame
150.1,FW_E,17,0,0.0,,0,False,exact_FZP_frame
150.1,FW_E,18,0,0.0,,0,False,exact_FZP_frame
150.1,FW_E,19,0,0.0,,0,False,exact_FZP_frame
150.1,FW_E,20,0,0.0,,0,False,exact_FZP_frame
150.1,FW_E,21,1,3.5900458452730484,84.16,0,False,exact_FZP_frame
150.1,FW_E,22,0,0.0,,0,False,exact_FZP_frame
150.1,FW_E,23,0,0.0,,0,False,exact_FZP_frame
150.1,FW_E,24,0,0.0,,0,False,exact_FZP_frame
150.1,FW_E,25,1,0.6764266578054781,109.74,0,False,exact_FZP_frame
150.1,FW_E,26,0,0.0,,0,False,exact_FZP_frame
150.1,FW_E,27,0,0.0,,0,False,exact_FZP_frame
150.1,FW_E,28,0,0.0,,0,False,exact_FZP_frame
150.1,FW_E,29,0,0.0,,0,False,exact_FZP_frame
150.1,FW_E,30,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,0,98,59.82344062048246,22.856020408163264,3,True,exact_FZP_frame
150.1,FW_W,1,39,23.807287593865468,77.15974358974358,0,True,exact_FZP_frame
150.1,FW_W,2,27,16.481968334214557,90.20074074074074,0,True,exact_FZP_frame
150.1,FW_W,3,27,16.48196833421455,92.21333333333332,0,True,exact_FZP_frame
150.1,FW_W,4,26,15.871525062576975,107.21692307692307,0,True,exact_FZP_frame
150.1,FW_W,5,13,7.935762531288494,114.25615384615386,0,True,exact_FZP_frame
150.1,FW_W,6,7,18.71967477091339,115.20142857142858,0,True,exact_FZP_frame
150.1,FW_W,7,2,5.348478505975235,113.07,0,False,exact_FZP_frame
150.1,FW_W,8,1,2.9563360122423026,118.98,0,False,exact_FZP_frame
150.1,FW_W,9,2,3.6230500933785126,113.4,0,False,exact_FZP_frame
150.1,FW_W,10,1,1.5090237464288252,122.93,0,False,exact_FZP_frame
150.1,FW_W,11,7,10.563166225001746,109.64285714285714,0,True,exact_FZP_frame
150.1,FW_W,12,8,12.072189971430602,119.985,0,True,exact_FZP_frame
150.1,FW_W,13,5,2.5150395773813705,122.08599999999998,0,True,exact_FZP_frame
150.1,FW_W,14,2,1.00601583095255,131.32,0,False,exact_FZP_frame
150.1,FW_W,15,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,16,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,17,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,18,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,19,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,20,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,21,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,22,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,23,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,24,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,25,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,26,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,27,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,28,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,29,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,30,0,0.0,,0,False,exact_FZP_frame
180.1,FW_E,0,50,23.751257537735633,69.23299999999999,0,True,exact_FZP_frame
180.1,FW_E,1,48,22.801207236226208,101.92,0,True,exact_FZP_frame
180.1,FW_E,2,26,12.350653919622529,112.60615384615386,0,True,exact_FZP_frame
180.1,FW_E,3,30,14.25075452264138,115.47933333333336,0,True,exact_FZP_frame
180.1,FW_E,4,45,21.37613178396207,108.67844444444444,0,True,exact_FZP_frame
180.1,FW_E,5,18,8.550452713584829,112.14111111111112,0,True,exact_FZP_frame
180.1,FW_E,6,21,9.975528165848965,113.93999999999998,0,True,exact_FZP_frame
180.1,FW_E,7,28,13.300704221131955,112.43142857142857,0,True,exact_FZP_frame
180.1,FW_E,8,4,13.1527624215839,93.235,0,False,exact_FZP_frame
180.1,FW_E,9,11,10.733557812401582,114.29818181818183,0,True,exact_FZP_frame
180.1,FW_E,10,5,6.441557574605729,109.44200000000001,0,True,exact_FZP_frame
180.1,FW_E,11,7,11.089695326977733,114.37857142857142,0,True,exact_FZP_frame
180.1,FW_E,12,1,1.356911873147198,118.49,0,False,exact_FZP_frame
180.1,FW_E,13,2,2.713823746294409,133.775,0,False,exact_FZP_frame
180.1,FW_E,14,12,5.700301809056552,122.43833333333333,0,True,exact_FZP_frame
180.1,FW_E,15,4,1.9001006030188505,132.8725,0,False,exact_FZP_frame
180.1,FW_E,16,0,0.0,,0,False,exact_FZP_frame
180.1,FW_E,17,1,1.425075452264138,140.55,0,False,exact_FZP_frame
180.1,FW_E,18,0,0.0,,0,False,exact_FZP_frame
180.1,FW_E,19,0,0.0,,0,False,exact_FZP_frame
180.1,FW_E,20,0,0.0,,0,False,exact_FZP_frame
180.1,FW_E,21,1,3.5900458452730484,84.15,0,False,exact_FZP_frame
180.1,FW_E,22,1,2.0292799734164304,95.96,0,False,exact_FZP_frame
180.1,FW_E,23,2,4.058559946832883,114.31,0,False,exact_FZP_frame
180.1,FW_E,24,0,0.0,,0,False,exact_FZP_frame
